 format: day,hour,value location:53_38 Start : 20200101 
 29, 1300, 1.000000 
 29, 1400, 355.000000 
 29, 1500, 348.000000 
 29, 1600, 359.000000 
 29, 1700, 2.000000 
 29, 1800, 7.000000 
 29, 1900, 14.000000 
 29, 2000, 14.000000 
 29, 2100, 13.000000 
 29, 2200, 18.000000 
 29, 2300, 12.000000 
 30, 0000, 2.000000 
 30, 0100, 2.000000 
 30, 0200, 357.000000 
 30, 0300, 332.000000 
 30, 0400, 321.000000 
 30, 0500, 319.000000 
 30, 0600, 322.000000 
 30, 0700, 324.000000 
 30, 0800, 306.000000 
 30, 0900, 315.000000 
 30, 1000, 314.000000 
 30, 1100, 299.000000 
 30, 1200, 287.000000 
 30, 1300, 287.000000 
 30, 1400, 295.000000 
 30, 1500, 282.000000 
 30, 1600, 296.000000 
 30, 1700, 294.000000 
 30, 1800, 302.000000 
 30, 1900, 306.000000 
 30, 2000, 353.000000 
 30, 2100, 317.000000 
 30, 2200, 304.000000 
 30, 2300, 314.000000 
 31, 0000, 299.000000 
 31, 0100, 312.000000 
 31, 0200, 312.000000 
 31, 0300, 316.000000 
 31, 0400, 306.000000 
 31, 0500, 287.000000 
 31, 0600, 280.000000 
 31, 0700, 304.000000 
 31, 0800, 297.000000 
 31, 0900, 295.000000 
 31, 1000, 320.000000 
 31, 1100, 322.000000 
 31, 1200, 302.000000 
 31, 1300, 348.000000 
 31, 1400, 284.000000 
 31, 1500, 273.000000 
 31, 1600, 231.000000 
 31, 1700, 229.000000 
 31, 1800, 182.000000 
 31, 1900, 193.000000 
 31, 2000, 150.000000 
 31, 2100, 203.000000 
 31, 2200, 301.000000 
 31, 2300, 321.000000 
 
