, format: day,hour,기온-value location:48_36 Start : 20210101,강수-value,강수형태,습도,풍속,풍향,하늘형태,뇌전
2727, 24,1200.0,16.200001,0.0,0.0,99.0,1.2,54.0,-1.0,-1.0
2728, 24,1300.0,15.9,0.0,0.0,99.0,1.1,78.0,-1.0,-1.0
2729, 24,1400.0,14.7,0.0,0.0,99.0,0.4,85.0,-1.0,-1.0
2730, 24,1500.0,14.8,0.0,0.0,96.0,0.9,63.0,-1.0,-1.0
2731, 24,1600.0,14.4,0.0,0.0,95.0,1.1,104.0,-1.0,-1.0
2732, 24,1700.0,13.9,0.0,0.0,94.0,1.0,68.0,-1.0,-1.0
2733, 24,1800.0,13.3,0.0,0.0,93.0,1.4,44.0,-1.0,-1.0
2734, 24,1900.0,13.6,0.0,0.0,99.0,1.3,48.0,-1.0,-1.0
2735, 24,2000.0,13.1,0.0,0.0,100.0,1.2,64.0,-1.0,-1.0
2736, 24,2100.0,15.0,0.0,0.0,94.0,1.5,40.0,-1.0,-1.0
2737, 24,2200.0,16.5,0.0,0.0,87.0,3.3,39.0,-1.0,-1.0
2738, 24,2300.0,19.200001,0.0,0.0,59.0,4.1,33.0,-1.0,-1.0
2739, 25,0.0,19.200001,0.0,0.0,58.0,4.0,51.0,-1.0,-1.0
2740, 25,100.0,19.9,0.0,0.0,58.0,5.1,45.0,-1.0,-1.0
2741, 25,200.0,20.9,0.0,0.0,49.0,4.9,44.0,-1.0,-1.0
2742, 25,300.0,21.4,0.0,0.0,45.0,4.8,55.0,-1.0,-1.0
2743, 25,400.0,22.299999,0.0,0.0,56.0,4.8,33.0,-1.0,-1.0
2744, 25,500.0,22.0,0.0,0.0,61.0,4.5,55.0,-1.0,-1.0
2745, 25,600.0,21.799999,0.0,0.0,50.0,4.1,82.0,-1.0,-1.0
2746, 25,700.0,19.6,0.0,0.0,68.0,4.3,253.0,-1.0,-1.0
2747, 25,800.0,18.1,0.0,0.0,75.0,3.4,262.0,-1.0,-1.0
2748, 25,900.0,16.6,0.0,0.0,82.0,0.5,210.0,-1.0,-1.0
2749, 25,1000.0,14.7,0.0,0.0,90.0,1.0,281.0,-1.0,-1.0
2750, 25,1100.0,14.3,0.0,0.0,89.0,1.4,184.0,-1.0,-1.0
2751, 25,1200.0,13.2,0.0,0.0,93.0,0.7,73.0,-1.0,-1.0
2752, 25,1300.0,13.3,0.0,0.0,95.0,1.2,155.0,-1.0,-1.0
2753, 25,1400.0,13.2,0.0,0.0,94.0,0.8,86.0,-1.0,-1.0
2754, 25,1500.0,12.4,0.0,0.0,96.0,0.6,77.0,-1.0,-1.0
2755, 25,1600.0,11.0,0.0,0.0,98.0,0.7,140.0,-1.0,-1.0
2756, 25,1700.0,10.5,0.0,0.0,97.0,1.9,217.0,-1.0,-1.0
2757, 25,1800.0,11.9,0.0,0.0,95.0,1.7,88.0,-1.0,-1.0
2758, 25,1900.0,11.8,0.0,0.0,93.0,1.3,126.0,-1.0,-1.0
2759, 25,2000.0,12.0,0.0,0.0,94.0,1.3,94.0,-1.0,-1.0
2760, 25,2100.0,13.7,0.0,0.0,81.0,0.7,30.0,-1.0,-1.0
2761, 25,2200.0,16.1,0.0,0.0,71.0,1.4,95.0,-1.0,-1.0
2762, 25,2300.0,18.299999,0.0,0.0,62.0,2.1,191.0,-1.0,-1.0
2763, 26,0.0,19.200001,0.0,0.0,61.0,3.1,316.0,-1.0,-1.0
2764, 26,100.0,19.299999,0.0,0.0,59.0,4.8,53.0,-1.0,-1.0
2765, 26,200.0,20.5,0.0,0.0,52.0,4.5,41.0,-1.0,-1.0
2766, 26,300.0,22.5,0.0,0.0,45.0,4.9,31.0,-1.0,-1.0
2767, 26,400.0,21.9,0.0,0.0,49.0,3.5,277.0,-1.0,-1.0
2768, 26,500.0,21.799999,0.0,0.0,48.0,2.6,277.0,-1.0,-1.0
2769, 26,600.0,20.799999,0.0,0.0,52.0,2.4,345.0,-1.0,-1.0
2770, 26,700.0,20.1,0.0,0.0,56.0,2.1,313.0,-1.0,-1.0
2771, 26,800.0,18.0,0.0,0.0,66.0,2.1,312.0,-1.0,-1.0
2772, 26,900.0,15.7,0.0,0.0,73.0,1.0,300.0,-1.0,-1.0
2773, 26,1000.0,15.0,0.0,0.0,79.0,2.0,189.0,-1.0,-1.0
2774, 26,1100.0,14.3,0.0,0.0,81.0,1.0,113.0,-1.0,-1.0
2775, 26,1200.0,11.5,0.0,0.0,90.0,1.9,224.0,-1.0,-1.0
2776, 26,1300.0,11.0,0.0,0.0,87.0,1.2,232.0,-1.0,-1.0
2777, 26,1400.0,12.3,0.0,0.0,82.0,1.6,130.0,-1.0,-1.0
2778, 26,1500.0,12.2,0.0,0.0,81.0,1.8,151.0,-1.0,-1.0
2779, 26,1600.0,11.0,0.0,0.0,87.0,1.4,180.0,-1.0,-1.0
2780, 26,1700.0,11.2,0.0,0.0,91.0,1.6,186.0,-1.0,-1.0
2781, 26,1800.0,11.4,0.0,0.0,90.0,2.0,180.0,-1.0,-1.0
2782, 26,1900.0,11.4,0.0,0.0,91.0,2.3,165.0,-1.0,-1.0
2783, 26,2000.0,11.7,0.0,0.0,92.0,2.4,168.0,-1.0,-1.0
2784, 26,2100.0,14.2,0.0,0.0,83.0,1.2,182.0,-1.0,-1.0
2785, 26,2200.0,16.4,0.0,0.0,76.0,0.0,86.0,-1.0,-1.0
2786, 26,2300.0,16.799999,0.0,0.0,73.0,0.6,256.0,-1.0,-1.0
2787, 27,0.0,17.200001,0.0,0.0,72.0,0.6,339.0,-1.0,-1.0
2788, 27,100.0,19.700001,0.0,0.0,56.0,1.6,167.0,-1.0,-1.0
2789, 27,200.0,21.1,0.0,0.0,55.0,3.2,218.0,-1.0,-1.0
2790, 27,300.0,22.9,0.0,0.0,43.0,3.2,224.0,-1.0,-1.0
2791, 27,400.0,22.1,0.0,0.0,54.0,3.8,226.0,-1.0,-1.0
2792, 27,500.0,20.6,0.0,0.0,60.0,2.7,210.0,-1.0,-1.0
2793, 27,600.0,20.299999,0.0,0.0,63.0,2.7,239.0,-1.0,-1.0
2794, 27,700.0,18.799999,0.0,0.0,75.0,1.1,321.0,-1.0,-1.0
2795, 27,800.0,18.200001,0.0,0.0,81.0,0.7,344.0,-1.0,-1.0
2796, 27,900.0,16.9,0.0,0.0,89.0,0.2,315.0,-1.0,-1.0
2797, 27,1000.0,15.8,0.5,1.0,97.0,1.8,201.0,-1.0,-1.0
2798, 27,1100.0,15.1,0.0,1.0,98.0,1.3,237.0,-1.0,-1.0
2799, 27,1200.0,15.1,0.5,1.0,100.0,1.7,250.0,-1.0,-1.0
2800, 27,1300.0,14.7,0.0,0.0,100.0,1.1,225.0,-1.0,-1.0
2801, 27,1400.0,15.1,0.0,0.0,97.0,1.6,258.0,-1.0,-1.0
2802, 27,1500.0,15.7,0.0,0.0,93.0,3.6,196.0,-1.0,-1.0
2803, 27,1600.0,15.3,0.0,0.0,91.0,2.1,205.0,-1.0,-1.0
2804, 27,1700.0,15.5,0.0,0.0,91.0,1.5,219.0,-1.0,-1.0
2805, 27,1800.0,15.2,0.0,0.0,98.0,0.7,157.0,-1.0,-1.0
2806, 27,1900.0,15.1,0.0,0.0,98.0,0.9,280.0,-1.0,-1.0
2807, 27,2000.0,15.4,0.0,0.0,99.0,0.6,142.0,-1.0,-1.0
2808, 27,2100.0,16.200001,0.0,0.0,95.0,0.5,65.0,-1.0,-1.0
2809, 27,2200.0,16.299999,0.0,0.0,94.0,2.0,37.0,-1.0,-1.0
2810, 27,2300.0,16.700001,0.0,0.0,96.0,2.2,43.0,-1.0,-1.0
2811, 28,0.0,18.299999,0.0,0.0,85.0,2.2,7.0,-1.0,-1.0
2812, 28,100.0,18.6,0.0,0.0,83.0,3.1,19.0,-1.0,-1.0
2813, 28,200.0,19.200001,0.0,0.0,79.0,3.4,13.0,-1.0,-1.0
2814, 28,300.0,18.0,0.0,0.0,84.0,2.8,10.0,-1.0,-1.0
2815, 28,400.0,18.4,0.0,0.0,80.0,3.7,25.0,-1.0,-1.0
2816, 28,500.0,19.5,0.0,0.0,76.0,3.4,29.0,-1.0,-1.0
2817, 28,600.0,17.6,0.0,0.0,86.0,3.8,15.0,-1.0,-1.0
2818, 28,700.0,17.299999,0.0,0.0,84.0,2.6,29.0,-1.0,-1.0
2819, 28,800.0,16.1,0.0,0.0,97.0,1.8,14.0,-1.0,-1.0
2820, 28,900.0,16.1,0.0,0.0,92.0,1.5,125.0,-1.0,-1.0
2821, 28,1000.0,14.8,0.0,0.0,95.0,0.7,225.0,-1.0,-1.0
2822, 28,1100.0,15.2,0.0,0.0,96.0,1.0,353.0,-1.0,-1.0
2823, 28,1200.0,14.3,0.0,0.0,98.0,0.8,215.0,-1.0,-1.0
2824, 28,1300.0,14.8,0.0,0.0,100.0,0.7,336.0,-1.0,-1.0
2825, 28,1400.0,14.8,0.0,0.0,100.0,1.0,347.0,-1.0,-1.0
2826, 28,1500.0,14.6,0.0,0.0,100.0,0.9,320.0,-1.0,-1.0
2827, 28,1600.0,14.4,0.0,0.0,100.0,0.5,295.0,-1.0,-1.0
2828, 28,1700.0,14.3,0.0,0.0,100.0,0.6,311.0,-1.0,-1.0
2829, 28,1800.0,14.0,0.0,0.0,100.0,0.8,171.0,-1.0,-1.0
2830, 28,1900.0,13.8,0.0,0.0,100.0,1.9,323.0,-1.0,-1.0
2831, 28,2000.0,14.3,0.0,0.0,100.0,0.8,15.0,-1.0,-1.0
2832, 28,2100.0,15.0,0.0,0.0,100.0,0.9,45.0,-1.0,-1.0
2833, 28,2200.0,15.6,0.0,0.0,99.0,1.4,6.0,-1.0,-1.0
2834, 28,2300.0,17.4,0.0,0.0,85.0,1.6,348.0,-1.0,-1.0
2835, 29,0.0,17.6,0.0,0.0,82.0,1.9,321.0,-1.0,-1.0
2836, 29,100.0,18.299999,0.0,0.0,76.0,1.8,328.0,-1.0,-1.0
2837, 29,200.0,19.799999,0.0,0.0,75.0,2.9,323.0,-1.0,-1.0
2838, 29,300.0,20.700001,0.0,0.0,73.0,2.1,286.0,-1.0,-1.0
2839, 29,400.0,21.5,0.0,0.0,66.0,2.9,303.0,-1.0,-1.0
2840, 29,500.0,21.5,0.0,0.0,55.0,3.4,259.0,-1.0,-1.0
2841, 29,600.0,20.299999,0.0,0.0,67.0,4.2,265.0,-1.0,-1.0
2842, 29,700.0,19.5,0.0,0.0,65.0,4.7,225.0,-1.0,-1.0
2843, 29,800.0,18.299999,0.0,0.0,68.0,4.6,210.0,-1.0,-1.0
2844, 29,900.0,16.6,0.0,0.0,80.0,5.7,203.0,-1.0,-1.0
2845, 29,1000.0,16.4,0.0,0.0,78.0,6.4,198.0,-1.0,-1.0
2846, 29,1100.0,16.6,0.0,0.0,74.0,6.0,196.0,-1.0,-1.0
2847, 29,1200.0,17.200001,0.0,0.0,72.0,6.2,205.0,-1.0,-1.0
2848, 29,1300.0,17.1,0.0,0.0,73.0,2.2,280.0,-1.0,-1.0
2849, 29,1400.0,14.4,3.5,1.0,97.0,5.4,277.0,-1.0,-1.0
2850, 29,1500.0,13.6,1.0,1.0,91.0,5.9,205.0,-1.0,-1.0
2851, 29,1600.0,14.0,0.0,0.0,92.0,5.8,199.0,-1.0,-1.0
2852, 29,1700.0,14.9,0.0,0.0,94.0,5.0,208.0,-1.0,-1.0
2853, 29,1800.0,15.1,0.0,0.0,98.0,3.2,222.0,-1.0,-1.0
2854, 29,1900.0,15.2,0.0,0.0,99.0,2.8,261.0,-1.0,-1.0
2855, 29,2000.0,15.2,0.0,0.0,91.0,2.4,282.0,-1.0,-1.0
2856, 29,2100.0,16.0,0.0,0.0,82.0,2.6,310.0,-1.0,-1.0
2857, 29,2200.0,17.0,0.0,0.0,72.0,2.7,308.0,-1.0,-1.0
2858, 29,2300.0,17.6,0.0,0.0,68.0,2.6,302.0,-1.0,-1.0
2859, 30,0.0,18.1,0.0,0.0,69.0,2.4,296.0,-1.0,-1.0
2860, 30,100.0,18.700001,0.0,0.0,69.0,2.9,309.0,-1.0,-1.0
2861, 30,200.0,18.1,0.0,0.0,70.0,2.9,315.0,-1.0,-1.0
2862, 30,300.0,18.200001,0.0,0.0,71.0,2.6,323.0,-1.0,-1.0
2863, 30,400.0,17.9,0.0,0.0,67.0,2.3,348.0,-1.0,-1.0
2864, 30,500.0,17.6,0.0,0.0,65.0,2.3,15.0,-1.0,-1.0
2865, 30,600.0,18.700001,0.0,0.0,63.0,2.2,36.0,-1.0,-1.0
2866, 30,700.0,17.700001,0.0,0.0,56.0,2.6,40.0,-1.0,-1.0
2867, 30,800.0,16.5,0.0,0.0,59.0,3.1,35.0,-1.0,-1.0
2868, 30,900.0,13.5,1.0,1.0,77.0,2.6,110.0,-1.0,-1.0
2869, 30,1000.0,12.7,0.5,0.0,80.0,3.2,92.0,-1.0,-1.0
2870, 30,1100.0,12.1,1.0,1.0,88.0,0.5,309.0,-1.0,-1.0
2871, 30,1200.0,12.2,1.0,1.0,84.0,2.5,54.0,-1.0,-1.0
2872, 30,1300.0,11.1,2.5,1.0,93.0,1.9,92.0,-1.0,-1.0
2873, 30,1400.0,11.9,2.0,1.0,98.0,2.5,70.0,-1.0,-1.0
2874, 30,1500.0,13.1,11.0,1.0,100.0,2.7,27.0,-1.0,-1.0
2875, 30,1600.0,11.6,4.0,0.0,100.0,2.2,56.0,-1.0,-1.0
2876, 30,1700.0,10.5,0.0,0.0,100.0,0.6,75.0,-1.0,-1.0
2877, 30,1800.0,9.7,0.0,0.0,100.0,0.8,240.0,-1.0,-1.0
2878, 30,1900.0,11.1,0.0,0.0,100.0,1.6,222.0,-1.0,-1.0
2879, 30,2000.0,11.9,0.0,0.0,100.0,1.3,199.0,-1.0,-1.0
2880, 30,2100.0,13.4,0.0,0.0,100.0,0.9,318.0,-1.0,-1.0
2881, 30,2200.0,12.8,0.0,0.0,100.0,4.3,20.0,-1.0,-1.0
2882, 30,2300.0,11.5,0.0,0.0,100.0,5.7,20.0,-1.0,-1.0
2883, Start : 20210501 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2884, 1,0.0,11.8,0.0,0.0,95.0,4.1,21.0,-1.0,-1.0
2885, 1,100.0,12.6,0.0,0.0,87.0,3.5,12.0,-1.0,-1.0
2886, 1,200.0,13.7,0.0,0.0,73.0,5.0,20.0,-1.0,-1.0
2887, 1,300.0,14.8,0.0,0.0,71.0,4.2,354.0,-1.0,-1.0
2888, 1,400.0,14.6,0.0,0.0,72.0,4.6,348.0,-1.0,-1.0
2889, 1,500.0,14.5,0.0,0.0,59.0,4.7,352.0,-1.0,-1.0
2890, 1,600.0,14.1,0.0,0.0,68.0,4.9,13.0,-1.0,-1.0
2891, 1,700.0,14.0,0.0,0.0,66.0,3.4,343.0,-1.0,-1.0
2892, 1,800.0,13.2,0.0,0.0,68.0,3.7,344.0,-1.0,-1.0
2893, 1,900.0,12.5,0.0,0.0,73.0,3.0,336.0,-1.0,-1.0
2894, 1,1000.0,12.3,0.0,0.0,75.0,3.3,331.0,-1.0,-1.0
2895, 1,1100.0,12.3,0.0,0.0,76.0,3.3,331.0,-1.0,-1.0
2896, 1,1200.0,12.2,0.0,0.0,80.0,2.8,347.0,-1.0,-1.0
2897, 1,1300.0,11.9,0.0,0.0,79.0,2.4,333.0,-1.0,-1.0
2898, 1,1400.0,11.2,0.0,0.0,80.0,1.9,329.0,-1.0,-1.0
2899, 1,1500.0,12.2,0.0,0.0,80.0,2.9,313.0,-1.0,-1.0
2900, 1,1600.0,12.0,0.0,0.0,83.0,2.0,303.0,-1.0,-1.0
2901, 1,1700.0,12.2,0.0,0.0,82.0,1.8,286.0,-1.0,-1.0
2902, 1,1800.0,12.6,0.0,0.0,81.0,2.4,294.0,-1.0,-1.0
2903, 1,1900.0,13.3,0.0,0.0,73.0,3.6,341.0,-1.0,-1.0
2904, 1,2000.0,12.4,0.0,0.0,80.0,4.2,13.0,-1.0,-1.0
2905, 1,2100.0,13.0,0.0,0.0,73.0,4.9,22.0,-1.0,-1.0
2906, 1,2200.0,13.9,0.0,0.0,74.0,5.0,16.0,-1.0,-1.0
2907, 1,2300.0,13.5,0.0,0.0,79.0,4.9,21.0,-1.0,-1.0
2908, 2,0.0,14.2,0.0,0.0,73.0,5.1,20.0,-1.0,-1.0
2909, 2,100.0,14.7,0.0,0.0,68.0,5.4,18.0,-1.0,-1.0
2910, 2,200.0,14.1,0.0,0.0,72.0,6.4,19.0,-1.0,-1.0
2911, 2,300.0,14.6,0.0,0.0,71.0,5.6,22.0,-1.0,-1.0
2912, 2,400.0,14.9,0.0,0.0,73.0,6.0,25.0,-1.0,-1.0
2913, 2,500.0,14.4,0.0,0.0,70.0,5.2,20.0,-1.0,-1.0
2914, 2,600.0,14.1,0.0,0.0,75.0,5.4,26.0,-1.0,-1.0
2915, 2,700.0,14.0,0.0,0.0,74.0,4.9,22.0,-1.0,-1.0
2916, 2,800.0,13.3,0.0,0.0,75.0,4.0,22.0,-1.0,-1.0
2917, 2,900.0,12.3,0.0,0.0,80.0,1.9,355.0,-1.0,-1.0
2918, 2,1000.0,12.0,0.0,0.0,81.0,2.2,22.0,-1.0,-1.0
2919, 2,1100.0,10.8,0.0,0.0,87.0,0.8,111.0,-1.0,-1.0
2920, 2,1200.0,10.2,0.0,0.0,90.0,2.0,125.0,-1.0,-1.0
2921, 2,1300.0,8.5,0.0,0.0,96.0,1.5,161.0,-1.0,-1.0
2922, 2,1400.0,7.5,0.0,0.0,99.0,1.2,220.0,-1.0,-1.0
2923, 2,1500.0,7.9,0.0,0.0,97.0,1.7,166.0,-1.0,-1.0
2924, 2,1600.0,8.2,0.0,0.0,99.0,1.7,151.0,-1.0,-1.0
2925, 2,1700.0,8.4,0.0,0.0,96.0,2.0,134.0,-1.0,-1.0
2926, 2,1800.0,8.6,0.0,0.0,95.0,1.4,122.0,-1.0,-1.0
2927, 2,1900.0,7.5,0.0,0.0,97.0,2.3,167.0,-1.0,-1.0
2928, 2,2000.0,7.2,0.0,0.0,100.0,1.0,202.0,-1.0,-1.0
2929, 2,2100.0,11.9,0.0,0.0,87.0,1.9,99.0,-1.0,-1.0
2930, 2,2200.0,15.0,0.0,0.0,77.0,1.2,100.0,-1.0,-1.0
2931, 2,2300.0,16.0,0.0,0.0,70.0,1.5,47.0,-1.0,-1.0
2932, 3,0.0,17.0,0.0,0.0,69.0,1.9,345.0,-1.0,-1.0
2933, 3,100.0,16.4,0.0,0.0,70.0,2.1,14.0,-1.0,-1.0
2934, 3,200.0,19.4,0.0,0.0,58.0,3.8,195.0,-1.0,-1.0
2935, 3,300.0,20.0,0.0,0.0,57.0,4.4,199.0,-1.0,-1.0
2936, 3,400.0,19.6,0.0,0.0,58.0,5.3,204.0,-1.0,-1.0
2937, 3,500.0,18.799999,0.0,0.0,58.0,4.9,197.0,-1.0,-1.0
2938, 3,600.0,18.1,0.0,0.0,64.0,4.4,211.0,-1.0,-1.0
2939, 3,700.0,17.200001,0.0,0.0,75.0,5.1,198.0,-1.0,-1.0
2940, 3,800.0,17.200001,0.0,0.0,75.0,3.7,196.0,-1.0,-1.0
2941, 3,900.0,16.1,0.0,0.0,79.0,3.9,201.0,-1.0,-1.0
2942, 3,1000.0,16.200001,0.0,0.0,82.0,4.2,198.0,-1.0,-1.0
2943, 3,1100.0,16.5,0.0,0.0,83.0,4.1,185.0,-1.0,-1.0
2944, 3,1200.0,16.4,0.0,0.0,81.0,3.6,203.0,-1.0,-1.0
2945, 3,1300.0,17.0,0.0,0.0,75.0,5.1,184.0,-1.0,-1.0
2946, 3,1400.0,17.4,0.0,0.0,80.0,5.3,189.0,-1.0,-1.0
2947, 3,1500.0,17.700001,0.0,0.0,83.0,5.1,191.0,-1.0,-1.0
2948, 3,1600.0,18.1,0.0,0.0,83.0,5.9,193.0,-1.0,-1.0
2949, 3,1700.0,18.4,0.0,0.0,82.0,5.1,189.0,-1.0,-1.0
2950, 3,1800.0,18.700001,0.0,0.0,81.0,6.0,185.0,-1.0,-1.0
2951, 3,1900.0,18.5,0.0,0.0,85.0,4.6,187.0,-1.0,-1.0
2952, 3,2000.0,18.6,0.0,0.0,85.0,5.0,185.0,-1.0,-1.0
2953, 3,2100.0,18.9,0.0,0.0,86.0,5.3,191.0,-1.0,-1.0
2954, 3,2200.0,19.4,0.0,0.0,85.0,5.6,188.0,-1.0,-1.0
2955, 3,2300.0,20.200001,0.0,0.0,84.0,8.5,193.0,-1.0,-1.0
2956, 4,0.0,20.200001,0.0,0.0,85.0,6.6,188.0,-1.0,-1.0
2957, 4,100.0,19.9,0.0,0.0,88.0,6.8,189.0,-1.0,-1.0
2958, 4,200.0,19.299999,1.5,1.0,99.0,8.1,187.0,-1.0,-1.0
2959, 4,300.0,18.9,0.0,1.0,98.0,7.7,196.0,-1.0,-1.0
2960, 4,400.0,18.4,6.5,1.0,100.0,7.9,196.0,-1.0,-1.0
2961, 4,500.0,18.200001,19.0,1.0,100.0,8.9,186.0,-1.0,-1.0
2962, 4,600.0,18.799999,12.0,1.0,100.0,8.4,193.0,-1.0,-1.0
2963, 4,700.0,18.9,6.5,1.0,100.0,8.0,202.0,-1.0,-1.0
2964, 4,800.0,18.799999,5.5,1.0,100.0,6.7,214.0,-1.0,-1.0
2965, 4,900.0,18.6,5.0,1.0,100.0,7.3,219.0,-1.0,-1.0
2966, 4,1000.0,18.6,5.0,1.0,100.0,5.5,239.0,-1.0,-1.0
2967, 4,1100.0,17.9,0.5,1.0,100.0,4.1,257.0,-1.0,-1.0
2968, 4,1200.0,16.9,0.0,0.0,100.0,2.1,286.0,-1.0,-1.0
2969, 4,1300.0,16.1,0.0,0.0,100.0,1.9,315.0,-1.0,-1.0
2970, 4,1400.0,14.9,0.5,0.0,100.0,3.5,2.0,-1.0,-1.0
2971, 4,1500.0,14.1,0.0,0.0,100.0,3.9,12.0,-1.0,-1.0
2972, 4,1600.0,13.2,0.0,0.0,100.0,5.3,30.0,-1.0,-1.0
2973, 4,1700.0,13.1,0.0,0.0,100.0,4.8,36.0,-1.0,-1.0
2974, 4,1800.0,12.9,0.0,0.0,100.0,4.3,40.0,-1.0,-1.0
2975, 4,1900.0,12.5,0.0,0.0,100.0,4.6,35.0,-1.0,-1.0
2976, 4,2000.0,12.2,0.0,0.0,99.0,4.5,41.0,-1.0,-1.0
2977, 4,2100.0,12.2,0.0,0.0,99.0,3.4,45.0,-1.0,-1.0
2978, 4,2200.0,13.3,0.0,0.0,96.0,3.9,42.0,-1.0,-1.0
2979, 4,2300.0,15.9,0.0,0.0,81.0,3.3,31.0,-1.0,-1.0
2980, 5,0.0,15.9,0.0,0.0,82.0,3.5,34.0,-1.0,-1.0
2981, 5,100.0,16.700001,0.0,0.0,74.0,3.0,5.0,-1.0,-1.0
2982, 5,200.0,17.700001,0.0,0.0,73.0,2.0,359.0,-1.0,-1.0
2983, 5,300.0,16.9,0.0,0.0,72.0,2.3,9.0,-1.0,-1.0
2984, 5,400.0,17.200001,0.0,0.0,74.0,1.7,328.0,-1.0,-1.0
2985, 5,500.0,17.5,0.0,0.0,76.0,2.6,357.0,-1.0,-1.0
2986, 5,600.0,17.1,0.0,0.0,78.0,2.5,16.0,-1.0,-1.0
2987, 5,700.0,17.299999,0.0,0.0,71.0,1.5,30.0,-1.0,-1.0
2988, 5,800.0,16.799999,0.0,0.0,65.0,1.5,22.0,-1.0,-1.0
2989, 5,900.0,15.1,0.0,0.0,77.0,1.1,358.0,-1.0,-1.0
2990, 5,1000.0,12.1,0.0,0.0,96.0,0.5,137.0,-1.0,-1.0
2991, 5,1100.0,11.4,0.0,0.0,86.0,1.1,152.0,-1.0,-1.0
2992, 5,1200.0,11.8,0.0,0.0,74.0,1.4,142.0,-1.0,-1.0
2993, 5,1300.0,9.7,0.0,0.0,84.0,1.5,160.0,-1.0,-1.0
2994, 5,1400.0,9.8,0.0,0.0,90.0,2.1,159.0,-1.0,-1.0
2995, 5,1500.0,9.7,0.0,0.0,95.0,2.0,158.0,-1.0,-1.0
2996, 5,1600.0,8.7,0.0,0.0,93.0,1.9,167.0,-1.0,-1.0
2997, 5,1700.0,7.9,0.0,0.0,86.0,1.8,173.0,-1.0,-1.0
2998, 5,1800.0,7.7,0.0,0.0,83.0,1.9,167.0,-1.0,-1.0
2999, 5,1900.0,8.0,0.0,0.0,77.0,2.2,156.0,-1.0,-1.0
3000, 5,2000.0,9.7,0.0,0.0,77.0,2.5,176.0,-1.0,-1.0
3001, 5,2100.0,15.0,0.0,0.0,67.0,2.2,164.0,-1.0,-1.0
3002, 5,2200.0,19.4,0.0,0.0,46.0,0.5,302.0,-1.0,-1.0
3003, 5,2300.0,21.0,0.0,0.0,42.0,3.5,191.0,-1.0,-1.0
3004, 6,0.0,21.200001,0.0,0.0,42.0,5.4,199.0,-1.0,-1.0
3005, 6,100.0,22.1,0.0,0.0,35.0,4.8,214.0,-1.0,-1.0
3006, 6,200.0,22.0,0.0,0.0,36.0,5.2,213.0,-1.0,-1.0
3007, 6,300.0,22.200001,0.0,0.0,36.0,4.4,219.0,-1.0,-1.0
3008, 6,400.0,22.4,0.0,0.0,32.0,5.2,203.0,-1.0,-1.0
3009, 6,500.0,22.1,0.0,0.0,32.0,5.0,193.0,-1.0,-1.0
3010, 6,600.0,21.799999,0.0,0.0,37.0,4.5,196.0,-1.0,-1.0
3011, 6,700.0,21.1,0.0,0.0,43.0,4.4,210.0,-1.0,-1.0
3012, 6,800.0,18.9,0.0,0.0,52.0,3.1,203.0,-1.0,-1.0
3013, 6,900.0,18.4,0.0,0.0,49.0,3.0,213.0,-1.0,-1.0
3014, 6,1000.0,17.799999,0.0,0.0,52.0,1.6,149.0,-1.0,-1.0
3015, 6,1100.0,15.8,0.0,0.0,61.0,1.6,172.0,-1.0,-1.0
3016, 6,1200.0,18.6,0.0,0.0,40.0,4.6,187.0,-1.0,-1.0
3017, 6,1300.0,18.200001,0.0,0.0,54.0,4.5,191.0,-1.0,-1.0
3018, 6,1400.0,18.200001,0.0,0.0,55.0,4.9,197.0,-1.0,-1.0
3019, 6,1500.0,17.9,0.0,0.0,66.0,5.8,198.0,-1.0,-1.0
3020, 6,1600.0,18.6,0.0,0.0,62.0,5.2,199.0,-1.0,-1.0
3021, 6,1700.0,18.5,0.0,0.0,64.0,5.5,195.0,-1.0,-1.0
3022, 6,1800.0,18.700001,0.0,0.0,74.0,6.5,206.0,-1.0,-1.0
3023, 6,1900.0,18.299999,0.0,0.0,77.0,4.8,212.0,-1.0,-1.0
3024, 6,2000.0,18.1,0.0,0.0,84.0,5.6,207.0,-1.0,-1.0
3025, 6,2100.0,18.6,0.0,0.0,90.0,5.1,208.0,-1.0,-1.0
3026, 6,2200.0,19.0,0.0,0.0,94.0,4.4,207.0,-1.0,-1.0
3027, 6,2300.0,20.4,0.0,0.0,91.0,5.2,228.0,-1.0,-1.0
3028, 7,0.0,21.299999,0.0,0.0,79.0,4.7,239.0,-1.0,-1.0
3029, 7,100.0,23.6,0.0,0.0,65.0,4.7,231.0,-1.0,-1.0
3030, 7,200.0,23.4,0.0,0.0,68.0,4.8,252.0,-1.0,-1.0
3031, 7,300.0,23.1,0.0,0.0,66.0,4.4,265.0,-1.0,-1.0
3032, 7,400.0,22.299999,0.0,0.0,77.0,3.7,270.0,-1.0,-1.0
3033, 7,500.0,20.6,0.0,0.0,83.0,2.6,294.0,-1.0,-1.0
3034, 7,600.0,19.200001,0.0,0.0,85.0,1.8,303.0,-1.0,-1.0
3035, 7,700.0,17.1,0.0,0.0,87.0,3.7,20.0,-1.0,-1.0
3036, 7,800.0,16.6,0.0,0.0,83.0,4.3,30.0,-1.0,-1.0
3037, 7,900.0,15.7,0.0,0.0,71.0,2.3,53.0,-1.0,-1.0
